District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Total Rain (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Weather Code,Avg Daylight Duration (hours),Avg Sunrise Time,Avg Sunset Time
Gampaha,8,4/11/2011,4,2011,15,4/18/2011,30.625,24.05,37.9875,28.925,65.7,65.7,10.9125,29.9,63,12.27083333,361,1098
Gampaha,40,4/18/2011,4,2011,16,4/25/2011,28.9625,24.375,34.8,29.0375,92.2,92.2,12.3625,35.6,63,12.31666667,359,1098
Gampaha,58,4/25/2011,4,2011,17,5/2/2011,28.85,24.5125,34.6,29.3625,73.1,73.1,14.6875,38.2,63,12.35833333,356,1098
Gampaha,32,5/2/2011,5,2011,18,5/9/2011,29.575,25.2,35.725,30.1125,40.9,40.9,15.4375,39.6,61,12.39375,354,1098
Gampaha,62,5/9/2011,5,2011,19,5/16/2011,29.6625,25.2125,35.9375,29.8625,28.3,28.3,14.475,38.2,51,12.42916667,353,1099
Gampaha,39,5/16/2011,5,2011,20,5/23/2011,30.175,24.9125,36.5,29.6625,30.5,30.5,14.5875,39.2,51,12.4625,352,1100
Gampaha,55,5/23/2011,5,2011,21,5/30/2011,29.225,24.8,34.9625,29.55,70.8,70.8,15.7875,47.9,61,12.48958333,352,1101
Gampaha,54,5/30/2011,5,2011,22,6/6/2011,28.8375,24.8625,33.5375,29.5375,79.3,79.3,17.95,49.3,53,12.51041667,352,1103
Gampaha,93,6/6/2011,6,2011,23,6/13/2011,29,25.075,34.4125,29.9625,39.7,39.7,15.875,41,53,12.52083333,353,1104
Gampaha,80,6/13/2011,6,2011,24,6/20/2011,29.0375,24.825,34.3875,29.65,55.7,55.7,17.0875,45.7,51,12.53125,354,1106
Gampaha,91,6/20/2011,6,2011,25,6/27/2011,29.3875,25.1,34.8625,29.8625,28.8,28.8,17.775,49.3,51,12.53333333,355,1107
Gampaha,100,6/27/2011,6,2011,26,7/4/2011,29.3875,24.9,34.5,29.8375,23.1,23.1,17.1375,49,51,12.52708333,357,1109
Gampaha,57,7/4/2011,7,2011,27,7/11/2011,28.8,24.5875,34.2625,29.4875,68.8,68.8,15.8625,43.9,61,12.51666667,359,1110
Gampaha,169,7/11/2011,7,2011,28,7/18/2011,28.1375,24.3625,32.675,28.8625,109.6,109.6,18.075,50.8,63,12.48958333,360,1110
Gampaha,201,7/18/2011,7,2011,29,7/25/2011,28.6375,24.425,33.65,28.8625,73.8,73.8,17.1375,48.2,63,12.47083333,361,1110
Gampaha,122,7/25/2011,7,2011,30,8/1/2011,28.4375,24.4625,33.2,28.7625,65.8,65.8,17.45,46.1,51,12.44375,362,1109
Gampaha,107,8/1/2011,8,2011,31,8/8/2011,28.5625,24.55,33.7875,28.9125,51.6,51.6,16.8625,47.2,61,12.41041667,363,1108
Gampaha,100,8/8/2011,8,2011,32,8/15/2011,28.575,24.5125,34.025,29.075,66.9,66.9,16.15,43.2,61,12.36875,364,1106
Gampaha,63,8/15/2011,8,2011,33,8/22/2011,28.5125,24.1375,33.9125,28.6875,81.7,81.7,15.6875,45.7,61,12.33333333,363,1103
Gampaha,70,8/22/2011,8,2011,34,8/29/2011,28.225,24.325,32.9125,28.4125,64.5,64.5,17.7125,44.6,51,12.29166667,363,1100
Gampaha,54,8/29/2011,8,2011,35,9/5/2011,28.975,24.5,34.55,29.0125,66,66,15.55,52.2,53,12.24791667,362,1097
Gampaha,28,9/5/2011,9,2011,36,9/12/2011,28.3625,24.4,33.575,28.9875,147.5,147.5,17.075,45,63,12.20416667,361,1093
Gampaha,43,9/12/2011,9,2011,37,9/19/2011,28.225,24.275,32.95,28.675,116.8,116.8,17.0125,52.2,51,12.16041667,360,1089
Gampaha,68,9/19/2011,9,2011,38,9/26/2011,29.175,24.5625,33.95,29.175,27.1,27.1,16.2875,40.7,51,12.11875,358,1086
Gampaha,40,9/26/2011,9,2011,39,10/3/2011,29.55,24.7375,34.9375,29.6875,10.9,10.9,15.475,36.4,51,12.07083333,357,1082
Gampaha,35,10/3/2011,10,2011,40,10/10/2011,29.5,24.6125,34.5375,29.45,17.7,17.7,15.7125,36.4,51,12.025,357,1078
Gampaha,70,10/10/2011,10,2011,41,10/17/2011,29.6,24.3375,36.25,29.1875,28.4,28.4,13.3375,36,53,11.98541667,356,1075
Gampaha,71,10/17/2011,10,2011,42,10/24/2011,29.5,23.75,35.8375,28.5875,124.7,124.7,12.2375,33.8,63,11.94375,356,1072
Gampaha,94,10/24/2011,10,2011,43,10/31/2011,28.65,23.625,34.5875,28.6125,161.4,161.4,9.5,37.1,63,11.9,356,1070
Gampaha,46,10/31/2011,10,2011,44,11/7/2011,28.4125,23.675,34.3125,28.5125,89.7,89.7,9.9,33.8,63,11.86041667,357,1069
Gampaha,9,11/7/2011,11,2011,45,11/14/2011,30.175,22.8625,35.4875,26.7375,7.6,7.6,11.4125,33.8,1,11.82083333,358,1068
Gampaha,36,11/14/2011,11,2011,46,11/21/2011,30.1125,23.525,35.725,28.325,48.9,48.9,10.7125,31,63,11.78958333,360,1068
Gampaha,54,11/21/2011,11,2011,47,11/28/2011,28.8125,23.8625,33.4625,27.3875,97.3,97.3,16.5125,55.4,63,11.76666667,363,1069
Gampaha,109,11/28/2011,11,2011,48,12/5/2011,29.7,22.9875,35.8125,27.65,32.5,32.5,8.2125,32.8,63,11.74166667,366,1071
Gampaha,83,12/5/2011,12,2011,49,12/12/2011,30.125,23.225,35.2125,27.35,36,36,11.15,42.5,2,11.72708333,369,1073
Gampaha,60,12/12/2011,12,2011,50,12/19/2011,28.775,23.3375,32.875,27,88.6,88.6,14.8,49.3,61,11.7125,373,1076
Gampaha,41,12/19/2011,12,2011,51,12/26/2011,27.275,23.0125,30.1375,25.3375,81.1,81.1,19.1,45.4,3,11.70833333,377,1079
Gampaha,43,12/26/2011,12,2011,52,1/2/2012,28.5875,21.5625,32.55,24.5125,2.2,2.2,12.8,39.6,3,11.71458333,380,1083
Gampaha,117,1/2/2012,1,2012,1,1/9/2012,30.1125,22.5375,35.75,27.0375,51.9,51.9,8.4,31,63,11.725,383,1086
Gampaha,256,1/9/2012,1,2012,2,1/16/2012,29.5125,22.3375,33.2375,25.1,2.7,2.7,13.75,48.2,1,11.74375,385,1090
Gampaha,124,1/16/2012,1,2012,3,1/23/2012,29.3,21.7625,32.875,24.7375,0.6,0.6,10.2375,36,3,11.76875,387,1093
Gampaha,124,1/23/2012,1,2012,4,1/30/2012,31.2,22.4375,34.05,24.9375,0.1,0.1,11.425,34.9,3,11.79791667,388,1095
Gampaha,117,1/30/2012,1,2012,5,2/6/2012,32.325,23.6125,35.2625,26.4,7.7,7.7,14.45,43.9,2,11.83541667,388,1098
Gampaha,104,2/6/2012,2,2012,6,2/13/2012,31.3125,23.4375,36.05,27.7,26.5,26.5,9.2375,29.9,53,11.86666667,387,1099
Gampaha,83,2/13/2012,2,2012,7,2/20/2012,30.7125,22.725,35.825,26.6875,104.4,104.4,9.775,28.4,1,11.90625,386,1100
Gampaha,58,2/20/2012,2,2012,8,2/27/2012,31.225,21.85,35.2,25.025,7.3,7.3,8.25,24.5,1,11.95,384,1101
Gampaha,73,2/27/2012,2,2012,9,3/5/2012,30.625,23.6375,37.125,28.425,26.1,26.1,9.9,26.6,61,12,382,1102
Gampaha,46,3/5/2012,3,2012,10,3/12/2012,30.6375,23.6875,36.2125,28.3875,11.8,11.8,11.6875,34.6,51,12.03541667,379,1101
Gampaha,53,3/12/2012,3,2012,11,3/19/2012,30.5375,23.7375,37.45,28.5625,60.9,60.9,10.6625,31,51,12.08541667,375,1101
Gampaha,44,3/19/2012,3,2012,12,3/26/2012,31.2875,23.5,36.9875,28.125,5.7,5.7,11.7625,32.4,51,12.12708333,372,1100
Gampaha,56,3/26/2012,3,2012,13,4/2/2012,31.1,23.7875,37.575,28.4125,26.4,26.4,11.4875,30.2,51,12.17291667,369,1099
Gampaha,49,4/2/2012,4,2012,14,4/9/2012,30.9,24.475,37.5625,29.25,18.7,18.7,12.1625,33.1,51,12.22291667,365,1098
Gampaha,43,4/9/2012,4,2012,15,4/16/2012,30.625,24.3,37.625,29.3,52.9,52.9,10.1,31.7,63,12.26041667,362,1098
Gampaha,115,4/16/2012,4,2012,16,4/23/2012,29.7,24.7125,36.3625,29.75,44.2,44.2,10.6625,32.8,61,12.31041667,359,1098
Gampaha,0,4/23/2012,4,2012,17,4/30/2012,28.9375,24.85,33.9875,29.4625,53.8,53.8,16.1375,42.8,51,12.35208333,356,1098
Gampaha,0,4/30/2012,4,2012,18,5/7/2012,30.15,25.275,34.3625,29.675,7,7,17.3875,40.3,51,12.38541667,354,1098
Gampaha,0,5/7/2012,5,2012,19,5/14/2012,30.675,25.575,35.9875,30.6625,8.7,8.7,16.1875,39.2,51,12.42291667,353,1098
Gampaha,0,5/14/2012,5,2012,20,5/21/2012,30.35,25.8125,35.65,30.5375,24.7,24.7,16.7,42.8,51,12.45416667,352,1099
Gampaha,0,5/21/2012,5,2012,21,5/28/2012,28.9625,24.875,33.3125,29.1,59.1,59.1,19.5,47.9,61,12.48541667,352,1101
Gampaha,0,5/28/2012,5,2012,22,6/4/2012,29.1875,25.4125,33.725,29.9,44.6,44.6,20.125,48.2,51,12.50625,352,1102
Gampaha,0,6/4/2012,6,2012,23,6/11/2012,29.2375,25.35,34.2625,30.0625,61.7,61.7,18,49,53,12.51875,353,1104
Gampaha,0,6/11/2012,6,2012,24,6/18/2012,28.675,24.9,33.7375,29.3375,50.8,50.8,17.875,50,53,12.52916667,354,1106
Gampaha,0,6/18/2012,6,2012,25,6/25/2012,28.5,24.5625,33.6,28.75,33.7,33.7,17.6125,47.9,53,12.53125,355,1107
Gampaha,42,6/25/2012,6,2012,26,7/2/2012,28.2625,24.275,33.1,28.5625,78,78,18.5875,51.5,63,12.52708333,357,1108
Gampaha,28,7/2/2012,7,2012,27,7/9/2012,28.3625,24.35,33.0375,28.1875,100.7,100.7,18.075,51.5,61,12.51875,358,1109
Gampaha,35,7/9/2012,7,2012,28,7/16/2012,29.1125,24.75,33.9875,29.2,81.9,81.9,16.4,46.8,51,12.49375,360,1110
Gampaha,42,7/16/2012,7,2012,29,7/23/2012,29.075,24.75,34.15,29.2375,26.9,26.9,18,50.4,51,12.47291667,361,1110
Gampaha,27,7/23/2012,7,2012,30,7/30/2012,28.8125,24.75,34.3375,29.3,20.7,20.7,16.1,50,51,12.45,362,1109
Gampaha,36,7/30/2012,7,2012,31,8/6/2012,29.025,24.8625,33.8375,29.375,18.2,18.2,16.8625,43.2,51,12.41875,363,1108
Gampaha,75,8/6/2012,8,2012,32,8/13/2012,28.6125,24.3375,33.7875,28.725,58.8,58.8,16.3125,43.2,51,12.37291667,364,1106
Gampaha,106,8/13/2012,8,2012,33,8/20/2012,28.8875,24.275,34.375,28.8125,71.2,71.2,16.7625,54,53,12.34166667,363,1104
Gampaha,73,8/20/2012,8,2012,34,8/27/2012,28.5125,24.4125,33.6625,28.7125,70,70,16.525,49,53,12.3,363,1101
Gampaha,51,8/27/2012,8,2012,35,9/3/2012,28.4,24.425,33.825,28.825,88.4,88.4,16.65,49,55,12.25625,362,1097
Gampaha,110,9/3/2012,9,2012,36,9/10/2012,28.55,24.475,33.925,28.8,87.4,87.4,15.675,45.7,63,12.21041667,361,1094
Gampaha,45,9/10/2012,9,2012,37,9/17/2012,28.9125,24.55,34.4125,29.4375,59,59,15.8,45.7,61,12.16875,360,1090
Gampaha,51,9/17/2012,9,2012,38,9/24/2012,28.9125,24.2875,34.425,28.6,71.7,71.7,16.75,41.8,63,12.12083333,359,1086
Gampaha,103,9/24/2012,9,2012,39,10/1/2012,29.1875,24.675,34.25,29.1875,39.9,39.9,16.3,41,53,12.075,358,1082
Gampaha,121,10/1/2012,10,2012,40,10/8/2012,29.8375,24.5875,35.4375,29.0625,9.5,9.5,14.45,35.6,51,12.03333333,357,1079
Gampaha,69,10/8/2012,10,2012,41,10/15/2012,29.7125,24.2125,35.8375,28.9,57.4,57.4,13.7125,32.4,63,11.99166667,356,1076
Gampaha,50,10/15/2012,10,2012,42,10/22/2012,28.4375,23.6,34.1,28.2875,146.5,146.5,9.5,32.4,63,11.95208333,356,1073
Gampaha,139,10/22/2012,10,2012,43,10/29/2012,28.75,23.775,35.4375,28.475,226.2,226.2,11.0875,39.2,63,11.90625,356,1070
Gampaha,95,10/29/2012,10,2012,44,11/5/2012,27.7125,23.7625,32.2125,27.7,138.7,138.7,16.8625,62.3,55,11.86875,357,1069
Gampaha,128,11/5/2012,11,2012,45,11/12/2012,29.45,23.25,35.225,27.9875,100.6,100.6,9.675,31.3,63,11.82916667,358,1068
Gampaha,86,11/12/2012,11,2012,46,11/19/2012,29.3,23.2125,34,26.9875,37.3,37.3,14.0375,38.9,63,11.79375,360,1068
Gampaha,88,11/19/2012,11,2012,47,11/26/2012,29.7125,23.65,35.975,28.5125,115.7,115.7,8.875,26.3,65,11.77083333,363,1069
Gampaha,69,11/26/2012,11,2012,48,12/3/2012,29.175,23.0125,33.4875,26.275,89.5,89.5,13.0875,42.1,2,11.74583333,365,1070
Gampaha,88,12/3/2012,12,2012,49,12/10/2012,29.2875,23.35,34.725,27.9875,41.8,41.8,8.3,27.4,51,11.73125,369,1072
Gampaha,119,12/10/2012,12,2012,50,12/17/2012,29.25,22.45,33.0375,25.6625,19,19,14.425,42.8,1,11.71458333,372,1075
Gampaha,57,12/17/2012,12,2012,51,12/24/2012,28.3,23.4,32.6375,26.6375,66.4,66.4,15.875,42.8,61,11.7125,376,1079
Gampaha,82,12/24/2012,12,2012,52,12/31/2012,29.125,23.6625,34.675,27.8125,57.7,57.7,11.7125,38.5,63,11.71666667,379,1082
Gampaha,80,12/31/2012,12,2012,1,1/7/2013,28.2125,23.375,32.2125,26.9375,118.1,118.1,15.425,40,61,11.72291667,382,1086
Gampaha,77,1/7/2013,1,2013,2,1/14/2013,28.4875,22.8375,32.2875,25.7875,103.3,103.3,17.125,41.4,2,11.73958333,385,1089
Gampaha,59,1/14/2013,1,2013,3,1/21/2013,29.8375,21.4375,33.1625,23.65,0,0,15.5125,38.2,1,11.76458333,386,1092
Gampaha,73,1/21/2013,1,2013,4,1/28/2013,30.0375,23.2375,33.175,25.675,2.3,2.3,18.1,42.1,2,11.79166667,388,1095
Gampaha,11,1/28/2013,1,2013,5,2/4/2013,31.975,22.5375,35.3125,24.8,0,0,14.6125,42.1,0,11.83125,388,1097
Gampaha,28,2/4/2013,2,2013,6,2/11/2013,31.1125,23.8125,36.1875,28.075,18.6,18.6,10.5125,38.9,3,11.86041667,387,1099
Gampaha,46,2/11/2013,2,2013,7,2/18/2013,29.35,23.5875,34.575,27.775,78.3,78.3,12.4875,38.9,63,11.90208333,386,1100
Gampaha,20,2/18/2013,2,2013,8,2/25/2013,30.55,22.6375,35.45,26.25,9.4,9.4,11.6625,36.7,1,11.94166667,384,1101
Gampaha,26,2/25/2013,2,2013,9,3/4/2013,31.3375,22.5,35.4,25.8375,26.6,26.6,11.925,35.6,1,11.99375,382,1102
Gampaha,29,3/4/2013,3,2013,10,3/11/2013,30.525,23.8,37.225,28.725,77.3,77.3,9.75,30.2,63,12.025,379,1101
Gampaha,38,3/11/2013,3,2013,11,3/18/2013,30.475,24.175,37.5,29.5,38.3,38.3,9.9625,29.2,51,12.075,376,1101
Gampaha,33,3/18/2013,3,2013,12,3/25/2013,31.0875,24.0125,37.975,29.1375,114.3,114.3,9.7125,30.6,51,12.12083333,373,1100
Gampaha,48,3/25/2013,3,2013,13,4/1/2013,30.7375,24.5,38.1375,29.8,52.1,52.1,9.45,28.4,53,12.16666667,369,1099
Gampaha,31,4/1/2013,4,2013,14,4/8/2013,30.9875,25.15,37.875,30.575,10,10,11.0875,28.8,51,12.21666667,366,1099
Gampaha,28,4/8/2013,4,2013,15,4/15/2013,30.9125,25.0375,38.2125,30.275,30.3,30.3,10.775,33.8,51,12.25416667,362,1098
Gampaha,39,4/15/2013,4,2013,16,4/22/2013,31,25.55,37.3625,31.075,15,15,12.9125,33.1,51,12.30208333,359,1098
Gampaha,47,4/22/2013,4,2013,17,4/29/2013,31.15,25.075,38.4375,30.5375,36.3,36.3,11.3625,31.3,63,12.34583333,357,1098
Gampaha,56,4/29/2013,4,2013,18,5/6/2013,29.6,25.175,36.3,30.4875,87.4,87.4,12.1375,33.5,63,12.38125,355,1098
Gampaha,43,5/6/2013,5,2013,19,5/13/2013,29.475,25.7125,35.3,30.9125,61.5,61.5,14.4375,39.2,51,12.41666667,353,1098
Gampaha,35,5/13/2013,5,2013,20,5/20/2013,29.3625,25.6875,34.9625,30.6,59.8,59.8,16.2875,41.8,51,12.45,352,1099
Gampaha,59,5/20/2013,5,2013,21,5/27/2013,28.9125,25.15,33.9875,29.5625,63.2,63.2,19.3,48.2,61,12.47708333,352,1100
Gampaha,42,5/27/2013,5,2013,22,6/3/2013,28.0625,24.625,32.375,28.7375,125.8,125.8,19.2,53.6,63,12.50416667,352,1102
Gampaha,23,6/3/2013,6,2013,23,6/10/2013,28.0875,24.55,32.775,28.4875,94.3,94.3,19.1875,54,53,12.51875,352,1104
Gampaha,63,6/10/2013,6,2013,24,6/17/2013,27.725,24.45,32.375,28.6875,105.4,105.4,19.0875,60.8,61,12.52916667,354,1105
Gampaha,38,6/17/2013,6,2013,25,6/24/2013,27.8875,24.45,32.4125,28.45,142.9,142.9,18.4875,58,63,12.53333333,355,1107
Gampaha,79,6/24/2013,6,2013,26,7/1/2013,28.4125,24.1,33.7875,28.575,76.2,76.2,15.1125,52.9,61,12.53125,356,1108
Gampaha,98,7/1/2013,7,2013,27,7/8/2013,28.125,24.3625,32.925,28.55,60.5,60.5,17.65,50.8,53,12.52083333,358,1109
Gampaha,82,7/8/2013,7,2013,28,7/15/2013,28.075,24.325,32.6625,28.725,69.3,69.3,18.0125,49.3,51,12.49791667,360,1110
Gampaha,73,7/15/2013,7,2013,29,7/22/2013,27.9125,24.175,32.6375,28.375,67.4,67.4,17.3,48.2,53,12.47708333,361,1110
Gampaha,97,7/22/2013,7,2013,30,7/29/2013,28.2375,24.3,33.025,28.65,71.7,71.7,16.3625,47.9,63,12.45416667,362,1109
Gampaha,83,7/29/2013,7,2013,31,8/5/2013,28.475,24.625,32.95,28.9875,77.1,77.1,19.575,57.6,51,12.425,363,1108
Gampaha,39,8/5/2013,8,2013,32,8/12/2013,28.1125,24.4,32.8625,28.3875,20.8,20.8,19.2875,57.6,51,12.38333333,363,1106
Gampaha,69,8/12/2013,8,2013,33,8/19/2013,28.325,24.25,33.5375,28.4,14.8,14.8,16.7875,42.8,51,12.34583333,363,1104
Gampaha,60,8/19/2013,8,2013,34,8/26/2013,28.8375,24.4125,34.0125,28.95,28.3,28.3,17.5875,44.6,51,12.31041667,363,1101
Gampaha,85,8/26/2013,8,2013,35,9/2/2013,29.4125,24.3625,35.075,29.1125,39.3,39.3,15.1375,37.8,63,12.26875,362,1098
Gampaha,55,9/2/2013,9,2013,36,9/9/2013,27.8,23.9375,32.3875,28.125,79.6,79.6,16.5625,43.2,63,12.22291667,361,1094
Gampaha,53,9/9/2013,9,2013,37,9/16/2013,27.325,24,31.4125,27.8875,124,124,18.975,45,55,12.175,360,1091
Gampaha,43,9/16/2013,9,2013,38,9/23/2013,28.1875,24.4875,32.85,28.8,79.3,79.3,19.6375,52.2,51,12.12916667,359,1087
Gampaha,50,9/23/2013,9,2013,39,9/30/2013,29.225,24.525,34.1625,29.175,12.1,12.1,16.125,42.1,51,12.0875,358,1083
Gampaha,40,9/30/2013,9,2013,40,10/7/2013,28.8875,24.15,34.5125,28.55,19.9,19.9,16.0625,42.8,51,12.04583333,357,1080
Gampaha,53,10/7/2013,10,2013,41,10/14/2013,28.925,24.4,34.05,28.8625,34.6,34.6,16.8875,46.1,51,11.99791667,356,1076
Gampaha,40,10/14/2013,10,2013,42,10/21/2013,28.4375,24.0125,33.625,28.9875,133.1,133.1,14.75,42.5,63,11.95833333,356,1073
Gampaha,49,10/21/2013,10,2013,43,10/28/2013,28.7875,24.3375,34.1375,28.7625,50.9,50.9,15.3875,41.8,61,11.91458333,356,1071
Gampaha,59,10/28/2013,10,2013,44,11/4/2013,29.4625,23.5625,35.775,28.375,144.5,144.5,9.2875,29.5,63,11.87291667,357,1069
Gampaha,62,11/4/2013,11,2013,45,11/11/2013,30.0625,23.25,36.4125,27.9625,33.5,33.5,8.4625,32.8,63,11.83333333,358,1068
Gampaha,44,11/11/2013,11,2013,46,11/18/2013,28.7875,23.3625,33.6,27.05,22.8,22.8,13.2875,34.6,51,11.79791667,360,1068
Gampaha,36,11/18/2013,11,2013,47,11/25/2013,29.4625,23.3625,35.4,27.9625,58.6,58.6,9.8375,32,51,11.77291667,362,1068
Gampaha,110,11/25/2013,11,2013,48,12/2/2013,29.15,22.8625,34.175,27.075,26.7,26.7,10.4625,28.8,51,11.75,365,1070
Gampaha,40,12/2/2013,12,2013,49,12/9/2013,28.1125,23.35,32.025,26.75,31.7,31.7,16.9625,47.2,51,11.73333333,368,1072
Gampaha,44,12/9/2013,12,2013,50,12/16/2013,28.6125,22.675,33.45,26.4375,35.8,35.8,11.9,43.9,51,11.72083333,372,1075
Gampaha,23,12/16/2013,12,2013,51,12/23/2013,28.6625,23.075,31.4,25.125,2.5,2.5,17.3625,45,3,11.7125,375,1078
Gampaha,44,12/23/2013,12,2013,52,12/30/2013,29.5125,22.7125,31.9625,24.1875,1.5,1.5,17.5375,54.7,3,11.71666667,379,1082
Gampaha,103,12/30/2013,12,2013,1,1/6/2014,29.5875,22.825,32.175,24.7375,2.2,2.2,17.925,43.6,3,11.72291667,382,1085
Gampaha,68,1/6/2014,1,2014,2,1/13/2014,29.6,23,34.15,26.825,26.8,26.8,12.8875,40.3,51,11.74166667,384,1089
Gampaha,87,1/13/2014,1,2014,3,1/20/2014,30.025,22.85,34.2875,26.2,11.8,11.8,14.475,40.3,51,11.76041667,386,1092
Gampaha,81,1/20/2014,1,2014,4,1/27/2014,31.3875,22.8,33.9125,24.775,0,0,17.425,46.8,2,11.7875,387,1095
Gampaha,66,1/27/2014,1,2014,5,2/3/2014,31.4375,23.625,34.225,26.1,12.6,12.6,16.95,46.8,2,11.82291667,388,1097
Gampaha,55,2/3/2014,2,2014,6,2/10/2014,32.6375,21.6375,34.5875,24.0375,0,0,13.1875,34.6,0,11.85416667,388,1099
Gampaha,52,2/10/2014,2,2014,7,2/17/2014,32.7625,23.4875,36.1875,27.5125,0.4,0.4,11.8625,34.6,2,11.89583333,386,1100
Gampaha,64,2/17/2014,2,2014,8,2/24/2014,34.1,24.45,38.45,29.15,7.4,7.4,9.6625,38.9,51,11.93125,385,1101
Gampaha,34,2/24/2014,2,2014,9,3/3/2014,34.2875,24.8875,38.7125,29.4625,4.7,4.7,10.975,33.8,51,11.98333333,382,1101
Gampaha,46,3/3/2014,3,2014,10,3/10/2014,33.7,25.175,38.9375,29.775,17.9,17.9,10,33.8,51,12.02083333,380,1101
Gampaha,34,3/10/2014,3,2014,11,3/17/2014,35.5375,24.4625,39.2375,27.325,4.3,4.3,10.575,37.8,2,12.06666667,377,1101
Gampaha,43,3/17/2014,3,2014,12,3/24/2014,33.0125,24.7625,39.25,29.75,45.9,45.9,10,37.8,51,12.11458333,373,1100
Gampaha,8,3/24/2014,3,2014,13,3/31/2014,34.4625,24.6,38.975,29.2375,2.5,2.5,10.975,35.6,51,12.1625,370,1099
Gampaha,47,3/31/2014,3,2014,14,4/7/2014,32.2875,24.9,38.75,30.2375,85.7,85.7,11.2875,35.6,51,12.20416667,366,1099
Gampaha,16,4/7/2014,4,2014,15,4/14/2014,30.725,24.7625,37.8,30.075,20.1,20.1,10.975,32.4,53,12.24583333,363,1098
Gampaha,12,4/14/2014,4,2014,16,4/21/2014,30.9,24.7375,38.1125,30.0625,18.5,18.5,10.3375,31,53,12.29375,360,1098
Gampaha,29,4/21/2014,4,2014,17,4/28/2014,30.675,24.75,37.675,30.1375,111.4,111.4,10.725,27.7,65,12.33541667,357,1098
Gampaha,84,4/28/2014,4,2014,18,5/5/2014,29.5,24.5875,35.9875,29.875,116.3,116.3,11.575,29.2,63,12.37291667,355,1098
Gampaha,31,5/5/2014,5,2014,19,5/12/2014,29.3625,25.1125,35.2625,29.875,100,100,14.9375,45.4,61,12.40833333,353,1098
Gampaha,35,5/12/2014,5,2014,20,5/19/2014,30.1625,25.7625,35.9875,31.0125,16.9,16.9,15.825,39.6,51,12.44375,352,1099
Gampaha,113,5/19/2014,5,2014,21,5/26/2014,29.8375,25.6875,35.825,30.5375,34.7,34.7,16.275,43.2,51,12.475,352,1100
Gampaha,167,5/26/2014,5,2014,22,6/2/2014,29.3,25.3125,35.0375,30,55,55,15.875,40.7,55,12.5,352,1102
Gampaha,36,6/2/2014,6,2014,23,6/9/2014,29.3375,25.2875,34.9875,30.6875,54.8,54.8,17.1625,60.1,61,12.51666667,352,1103
Gampaha,98,6/9/2014,6,2014,24,6/16/2014,29.65,25.275,35.3875,30.525,59.4,59.4,17.375,60.1,51,12.52916667,353,1105
Gampaha,193,6/16/2014,6,2014,25,6/23/2014,29.25,25.2625,34.8375,30.45,28.7,28.7,18.7625,57.2,51,12.53333333,355,1107
Gampaha,296,6/23/2014,6,2014,26,6/30/2014,29.0875,25.1625,34,29.6625,33.7,33.7,18.0625,51.5,51,12.53125,356,1108
Gampaha,114,6/30/2014,6,2014,27,7/7/2014,28.8375,25.15,33.625,29.5,47,47,19,47.2,51,12.52291667,358,1109
Gampaha,205,7/7/2014,7,2014,28,7/14/2014,28.7,24.925,33.6,29.1,41.3,41.3,19.3,58,51,12.50416667,359,1110
Gampaha,91,7/14/2014,7,2014,29,7/21/2014,28.9625,24.9,34.1875,29.9875,21.6,21.6,17.3375,56.5,51,12.47708333,361,1110
Gampaha,102,7/21/2014,7,2014,30,7/28/2014,28.8625,24.7625,34.1125,29.8375,57,57,17.0875,48.6,53,12.45833333,362,1109
Gampaha,80,7/28/2014,7,2014,31,8/4/2014,28.55,24.4875,33.9,29.2625,68.9,68.9,17.2,48.2,61,12.42916667,363,1108
Gampaha,54,8/4/2014,8,2014,32,8/11/2014,28.5375,24.4625,33.6625,29.1625,65.2,65.2,16.4875,50,63,12.39166667,363,1107
Gampaha,67,8/11/2014,8,2014,33,8/18/2014,28.2375,24.2375,33.1875,28.675,96.3,96.3,16.9625,43.6,61,12.35,363,1104
Gampaha,146,8/18/2014,8,2014,34,8/25/2014,28.3,24.3625,33.525,28.5125,65.8,65.8,16.6,48.2,51,12.31875,363,1102
Gampaha,86,8/25/2014,8,2014,35,9/1/2014,29.0875,24.65,34.1,29,20.7,20.7,17.425,48.2,51,12.27291667,362,1099
Gampaha,68,9/1/2014,9,2014,36,9/8/2014,28.425,24.0125,33.675,28.2125,84,84,16.975,42.5,61,12.22916667,361,1095
Gampaha,78,9/8/2014,9,2014,37,9/15/2014,28.4875,24.125,33.2375,28.3875,68.3,68.3,17.0375,44.3,53,12.18541667,360,1091
Gampaha,67,9/15/2014,9,2014,38,9/22/2014,28.9375,24.7,33.625,29.075,36.6,36.6,18.35,46.4,51,12.13958333,359,1087
Gampaha,85,9/22/2014,9,2014,39,9/29/2014,29.2375,24.1125,35.3125,28.5875,63.1,63.1,13.7125,36.7,63,12.09375,358,1084
Gampaha,115,9/29/2014,9,2014,40,10/6/2014,29.25,23.9,35.725,28.7375,98.3,98.3,10.8375,31.7,63,12.05208333,357,1080
Gampaha,97,10/6/2014,10,2014,41,10/13/2014,28.8875,24.5625,33.8875,29.3,81,81,16.4125,43.6,61,12.00416667,356,1077
